"_id","client","content","crawl_time","created_at","forward_user_id","like_num","weibo_id"
"J1zIvzaiw-73452275665","来自HUAWEI nova 3e","寻找本真2020:私立管理条例侵犯公民私有财物是犯罪！捕杀有主违法！打人更是违法犯罪！《中华人民共和国刑法》第二百三十四条【故意伤害罪】故意伤害他人身体的，处三年以下有期徒刑、拘役或者管制。同时违反了行政许可法，行政处罚法，物权法，农业部4499号文件，国际OIE规程！呼吁动物保护法，反虐待动物法！","1610200809","2020-05-12 16:12:00","7345227566","0","J1zIvzaiw"
"J1zIvzaiw-56224847714","来自荣耀20 PRO","元宝西西蓝猫家族:这可是代表国家形象啊？别人的狗也敢抢啊？强盗吗？//@爱家爱猫咪:md！青天白日，朗朗乾坤！就是这么执法的？！不管前因后果是什么，能不能好好说话，给解释！必须给个解释！@法制日报 @央视新闻 @紫光阁 @中国警方在线 @朱广权 @中国日报","1610200809","2020-05-12 16:10:18","5622484771","0","J1zIvzaiw"
"J1zIvzaiw-110268237094","来自iPhone客户端","愿全天下播撒爱的种子:繁殖场，狗肉馆，屠宰场，狗市，这些黑产你们怎么不去取缔？抢老百姓用牵引绳栓住的狗？而且还暴力执法？[怒][怒][弱][弱]","1610200809","2020-05-12 16:00:04","1102682370","1","J1zIvzaiw"
"J1zIvzaiw-280465040444","来自红米Redmi","小虫子ppyy:把狗还回去，这些没人性的东西，他们才是社会问题的源头！可恶💢","1610200809","2020-05-12 15:55:22","2804650404","0","J1zIvzaiw"
"J1zIvzaiw-731602858715","来自iPhone客户端","·缪缪:@盼的小九九:现在是文明社会，政府和执法部门都应该文明执法，用沟通和协商的态度作为工作基本方式而不是用暴力管制自己的市民，政府不是应该保护老百姓的人身安全和私有财产吗@中国新闻网 @央视新闻 @央视新闻调查 @中国普法 @中国文明网 @中国政府网 @中国新闻网 @中国新闻周刊 @人民日报 @人民网","1610200809","2020-05-12 15:55:14","7316028587","0","J1zIvzaiw"
"J1zIvzaiw-liyanshuang9","来自荣耀Note10 大屏旗舰","2015年11月15日1点5分:转发微博","1610200809","2020-05-12 15:52:44","liyanshuang","0","J1zIvzaiw"
"J1zIvzaiw-587343036528","来自荣耀V10 我AI的快","保护动物人人有责111://@TAOTAOHUAHUA://@保护动物人人有责111:@中国新闻网 @新浪新闻 @人民日报 @中国政府网 @中国警察网 @人民网 @央视新闻 @爱心公益集结号 #宠物卖萌中心# #萌宠集中营# @中国政府网","1610200809","2020-05-12 15:52:09","5873430365","0","J1zIvzaiw"
"J1zIvzaiw-183146676569","来自iPhone客户端","阿迷是我:@澎湃新闻","1610200809","2020-05-12 15:51:03","1831466765","0","J1zIvzaiw"
"J1zIvzaiw-731768042199","来自微博小程序","LNCVV:转发微博","1610200809","2020-05-12 15:46:39","7317680421","0","J1zIvzaiw"
"J1zIvzaiw-18730931133","来自iPhone客户端","群999999:现在是文明社会，应该文明执法，更何况养狗是每个人的权利，Chang 管的行为真像土friends 让人心寒，人性冷漠！比疫情病毒更让人心塞，因为我们希望生活在一个充满爱，充满理解，有阳光的人世间，不要动不动就拿狗猫出气，它们也是生命，既然来到人世间就有生存下来的权利，地球并不是只属于人类！","1610200809","2020-05-12 15:46:22","1873093113","0","J1zIvzaiw"
"J1zIvzaiw-731602858784","来自iPhone客户端","·缪缪://@咕噜阿福:这个社会…让民众失望…伤民众的心…//@牛轧糖里没花生·:@善待动物朋友：@法制日报 @人民网 @中国政府网 请正确对待人们养宠的问题！如此野蛮令人愤怒！","1610200810","2020-05-12 15:39:46","7316028587","0","J1zIvzaiw"
"J1zIvzaiw-731602858731","来自iPhone客户端","·缪缪:转发微博","1610200810","2020-05-12 15:39:21","7316028587","0","J1zIvzaiw"
"J1zIvzaiw-715735957135","来自iPhone客户端","·小手冰冰凉:这个社会…让民众失望…伤民众的心…//@牛轧糖里没花生·:@善待动物朋友：@法制日报 @人民网 @中国政府网 请正确对待人们养宠的问题！如此野蛮令人愤怒！","1610200810","2020-05-12 15:36:59","7157359571","0","J1zIvzaiw"
"J1zIvzaiw-636542643817","来自iPhone XS","小猫费加罗:@善待动物朋友：@法制日报 @人民网 @中国政府网 请正确对待人们养宠的问题！如此野蛮令人愤怒！","1610200810","2020-05-12 15:34:01","6365426438","0","J1zIvzaiw"
"J1zIvzaiw-741358530634","来自iPhone客户端","用户7413585306:中国这是怎么了，虐杀动物团伙猖獗，毒杀动物团伙猖獗，城管当街打死狗，城管当街明抢市民的狗。中国难道真要成为动物的地狱吗？","1610200810","2020-05-12 15:30:39","7413585306","1","J1zIvzaiw"
"J1zIvzaiw-phalange76","来自小米6 拍人更美","弗兰吉:@中国警方在线 @澎湃新闻 作为弱势群体的农民工和作为弱势群体的动物被政府部门欺压？！请告诉我，这还是中国吗？！","1610200810","2020-05-12 15:25:52","phalange","1","J1zIvzaiw"
"J1zIvzaiw-655174982633","来自iPhone客户端","猫咪保护志愿者:一群穿制服的畜生，欺负老百姓，怎么不去欺负有钱人？怎么不去抓有钱人的狗？敢吗你们？","1610200810","2020-05-12 15:22:38","6551749826","3","J1zIvzaiw"
"J1zIvzaiw-shandaidongeu85","来自OPPO R9","善待动物朋友:@法制日报 @人民网 @中国政府网 请正确对待人们养宠的问题！如此野蛮令人愤怒！","1610200810","2020-05-12 15:19:18","shandaidongeu","0","J1zIvzaiw"
"J1zIvzaiw-571437861797","来自微博 weibo.com","嗯尘归尘土归土:有视频为证，狗确实是有绳子拴着的，某些城管为了打狗补贴居然公然抢一个农民工的狗！就算狗无证，可以说服教育主人去办狗证，这样暴力野蛮执法，非常恶劣！看视频太难受了！就像一个母亲拼命护着自己的孩子充满无助和绝望！不得不说，这个老伯绝对是一个好主人。换做其他人可能任由城管抓去了！","1610200810","2020-05-12 15:19:04","5714378617","3","J1zIvzaiw"
"J1zIvzaiw-571437861729","来自微博 weibo.com","嗯尘归尘土归土:欺负农民工老实人，没权没势！如果换做其他人，这些城管还敢这样执法吗？视频真的看的太难受了！严厉谴责绍兴城管公然抢夺农民工的狗狗！","1610200810","2020-05-12 15:17:10","5714378617","0","J1zIvzaiw"
"J1zIvzaiw-384831057489","来自nova4自拍极点全面屏","风飞雨wjf:投诉暴力执法者！光天化日之下明抢呢！和土匪有区别吗？","1610200810","2020-05-12 15:13:22","3848310574","0","J1zIvzaiw"
"J1zIvzaiw-163963802142","来自iPhone 11 Pro Max","跪谢李荣浩帮我减肉:[怒][怒][怒][怒]","1610200810","2020-05-12 15:12:38","1639638021","0","J1zIvzaiw"
"J1zIvzaiw-377992698262","来自Samsung Galaxy S8","诗路花语lily://@灵性的自由:祖国的大地上，存在“城管”这样一种劣等人类！虽然两条腿走路，却连畜牲都不如！畜牲甚至都懂得感恩！犬类管理应由公安部门执法，城管没有执法权！越权违规！公然抢夺私有财物！已经触犯刑法！城管收缴狗可获600奖励！这是什么强盗政策？公然宣扬暴力血腥鼓励抢劫犯罪！必须严厉惩处！","1610200810","2020-05-12 15:10:25","3779926982","0","J1zIvzaiw"
"J1zIvzaiw-377992698236","来自Samsung Galaxy S8","诗路花语lily://@灵性的自由:私立条例侵犯公民私有财物是犯罪！捕杀有主有证犬违法！打人更是违法犯罪！《中华人民共和国刑法》第二百三十四条【故意伤害罪】故意伤害他人身体的，处三年以下有期徒刑、拘役或者管制。同时违反了行政许可法，行政处罚法，物权法，农业部4499号文件，国际OIE规程！呼吁动物保护法！","1610200810","2020-05-12 15:09:49","3779926982","0","J1zIvzaiw"
"J1zIvzaiw-709704024989","来自荣耀20","用户7097040249:转发微博","1610200810","2020-05-12 15:09:22","7097040249","0","J1zIvzaiw"
"J1zIvzaiw-377992698261","来自Samsung Galaxy S8","诗路花语lily://@爱家爱猫咪:md！青天白日，朗朗乾坤！就是这么执法的？！不管前因后果是什么，能不能好好说话，给解释！必须给个解释！@法制日报 @央视新闻 @紫光阁 @中国警方在线 @朱广权 @中国日报","1610200811","2020-05-12 15:09:10","3779926982","0","J1zIvzaiw"
"J1zIvzaiw-733782965632","来自HUAWEI nova 3e","灵性的自由:私立条例侵犯公民私有财物是犯罪！捕杀有主有证犬违法！打人更是违法犯罪！《中华人民共和国刑法》第二百三十四条【故意伤害罪】故意伤害他人身体的，处三年以下有期徒刑、拘役或者管制。同时违反了行政许可法，行政处罚法，物权法，农业部4499号文件，国际OIE规程！呼吁动物保护法，反虐待动物法！","1610200811","2020-05-12 15:07:31","7337829656","0","J1zIvzaiw"
"J1zIvzaiw-733782965636","来自HUAWEI nova 3e","灵性的自由:祖国的大地上，存在“城管”这样一种劣等人类！虽然两条腿走路，却连畜牲都不如！畜牲甚至都懂得感恩！犬类管理应由公安部门执法，城管没有执法权！越权违规！公然抢夺私有财物！已经触犯刑法！城管收缴狗可获600奖励！这是什么强盗政策？公然宣扬暴力血腥鼓励抢劫犯罪！必须严厉惩处！","1610200811","2020-05-12 15:06:21","7337829656","0","J1zIvzaiw"
"J1zIvzaiw-587343036599","来自荣耀V10 我AI的快","保护动物人人有责111:@中国新闻网 @新浪新闻 @人民日报 @中国政府网 @中国警察网 @人民网 @央视新闻 @爱心公益集结号 #宠物卖萌中心# #萌宠集中营# @中国政府网","1610200811","2020-05-12 15:05:46","5873430365","0","J1zIvzaiw"
"J1zIvzaiw-617026644955","来自iPhone客户端","盼的小九九:现在是文明社会，政府和执法部门都应该文明执法，用沟通和协商的态度作为工作基本方式而不是用暴力管制自己的市民，政府不是应该保护老百姓的人身安全和私有财产吗@中国新闻网 @央视新闻 @央视新闻调查 @中国普法 @中国文明网 @中国政府网 @中国新闻网 @中国新闻周刊 @人民日报 @人民网  @新华网","1610200811","2020-05-12 14:57:58","6170266449","1","J1zIvzaiw"
"J1zIvzaiw-736746545652","来自微博小程序","用户7367465456:转发微博","1610200811","2020-05-12 14:53:07","7367465456","0","J1zIvzaiw"
"J1zIvzaiw-646188012694","来自iPhone客户端","爱家爱猫咪:md！青天白日，朗朗乾坤！就是这么执法的？！不管前因后果是什么，能不能好好说话，给解释！必须给个解释！@法制日报 @央视新闻 @紫光阁 @中国警方在线 @朱广权 @中国日报","1610200811","2020-05-12 14:52:31","6461880126","0","J1zIvzaiw"
"J1zIvzaiw-645551930890","来自微博小程序","郑州小男孩2446:土匪就是穿上执法的一张皮还是土匪！！","1610200811","2020-05-12 14:41:18","6455519308","1","J1zIvzaiw"
"J1zIvzaiw-529511887181","来自柔光自拍vivo X7Plus","NamNamZZZ:哇哦，国家公z人员当街强抢百姓私产，到头来还能给你们都扣顶反国家的大帽子，真是厉害#浙江# #绍兴# #绍兴身边事# #绍兴爆料#","1610200811","2020-05-12 14:19:31","5295118871","1","J1zIvzaiw"
"J1zIvzaiw-721166951071","来自Redmi K20 Pro 尊享版","反虐待动物消灭舒克:转发微博","1610200812","2020-05-12 20:29:57","7211669510","0","J1zIvzaiw"
"J1zIvzaiw-55356912476","来自华为手机 畅享玩不停","笑对人生90423:转发微博","1610200812","2020-05-12 20:23:42","5535691247","0","J1zIvzaiw"
"J1zIvzaiw-734736070316","来自荣耀V9 play 颜值之选","风卷残云987:穿着制服的流氓","1610200812","2020-05-12 20:16:55","7347360703","0","J1zIvzaiw"
"J1zIvzaiw-39369405937","来自OPPO Reno","愿做菩萨-那朵莲:@杭州城管投诉受理指挥中心 @凤凰新闻客户端 @零零后美女2 @人民网 @人民日报 @北京保护小动物协会 @凤凰新闻客户端 @单车狗狗 @揭露地球 城管当街抢夺农民兄弟的狗狗，完全土匪行为……欺负老百姓！！！！","1610200812","2020-05-12 20:15:37","3936940593","1","J1zIvzaiw"
"J1zIvzaiw-shandaidongeu62","来自OPPO R9","善待动物朋友:大家去全国人大官网对动物防疫法征求意见稿第二十八条提建议，反对地方政府，区委会，物业自行处置猫狗！这条法律就是纵容乱作为！","1610200812","2020-05-12 20:14:11","shandaidongeu","0","J1zIvzaiw"
"J1zIvzaiw-607657992127","来自iPhone客户端","angel031116:土匪们肆意抢夺百姓财产😡😡无法无天😡@全国人大 @人民代表网 @HQTV赵海钦 @央视新闻 @中国警方在线 @曹菡艾 @导演乔乔JOJO","1610200812","2020-05-12 20:04:04","6076579921","1","J1zIvzaiw"
"J1zIvzaiw-734736070360","来自荣耀V9 play 颜值之选","风卷残云987:转发微博","1610200812","2020-05-12 20:01:29","7347360703","0","J1zIvzaiw"
"J1A8t6EcX-39325144935","来自iPhone 7 Plus","金陵野百合://@广东罗定出家释释继://@金陵野百合://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员@绍兴市城管执法局 @绍兴新闻网","1610200814","2020-05-13 21:58:33","3932514493","0","J1A8t6EcX"
"J1A8t6EcX-734586671764","来自OPPO R15 梦镜版","我喜欢男生的脚://@金陵野百合:[怒]//@rvbhdxhnvd://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员@绍兴市城管执法局 @绍兴新闻网 @","1610200814","2020-05-13 19:44:59","7345866717","1","J1A8t6EcX"
"J1A8t6EcX-653555763168","来自OPPO A8","专机达人:@rvbhdxhnvd://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200814","2020-05-13 17:19:27","6535557631","0","J1A8t6EcX"
"J1A8t6EcX-393251449367","来自iPhone 7 Plus","金陵野百合:[怒]//@rvbhdxhnvd://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200814","2020-05-13 16:25:24","3932514493","0","J1A8t6EcX"
"J1A8t6EcX-712918307223","来自vivo智能手机客户端","阳光灿烂的夏日午后://@阳光灿烂的夏日午后://@索已-反对虐杀动物:[怒][怒][怒]//@愿全天下播撒爱的种子: 唉……真的无语😓","1610200814","2020-05-13 16:10:59","7129183072","0","J1A8t6EcX"
"J1A8t6EcX-71291830728","来自vivo智能手机客户端","阳光灿烂的夏日午后://@阳光灿烂的夏日午后://@阳光灿烂的夏日午后://@索已-反对虐杀动物:[怒][怒][怒]//@愿全天下播撒爱的种子: 唉……真的无语😓","1610200814","2020-05-13 16:10:36","7129183072","0","J1A8t6EcX"
"J1A8t6EcX-391895531251","来自iPhone客户端","宠物之家2:以为扫黑除恶呢！","1610200814","2020-05-13 15:44:00","3918955312","0","J1A8t6EcX"
"J1A8t6EcX-580002086449","来自OPPO R9s Plus","唤醒那只沉睡的狮子://@咕噜阿福:@龙年盼盼@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴","1610200816","2020-05-13 12:08:11","5800020864","0","J1A8t6EcX"
"J1NdqzCKC-cwqy52796","来自抵制虐杀Android","<span class=""kt"">[热门]中国小动物保护志愿者:视频会被和谐，大家看看人性的阴暗[弱]@绍兴发布@绍兴公安  [怒]有些人简直畜牲不如@绍兴市城管执法局 垃圾#伪动保亚洲动保之声# #李现喊话跟拍者# #河南一幼师让孩子应援王俊凯#","1610200816","2020-05-14 08:41:10","cwqy527","119","J1NdqzCKC"
"J1A8t6EcX-williamtungon9944","来自iPhone客户端","Black_Panther黑豹://@rvbhdxhnvd://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴联","1610200816","2020-05-13 11:41:36","williamtungon99","0","J1A8t6EcX"
"J1A8t6EcX-62705513910","来自OPPO Reno 10倍变焦版","湖南工业大学电气学院青志联9x://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200816","2020-05-13 11:35:17","627055139","0","J1A8t6EcX"
"J1NdqzCKC-211895321310","来自微博 weibo.com","宠物保护主义者是极左:#养狗# 的#狗民# 绝大多数人都是无耻的骗子！习惯于卖惨和污蔑来牟利！//@土豆泥131: 无证饲养烈性犬还在大街上瞎溜，不要打苦情牌，遵章守法是每个公民应尽的基本义务，农民工也不例外。@宠物保护主义者是极左","1610200817","2020-05-20 20:56:49","2118953213","2","J1NdqzCKC"
"J1NdqzCKC-730756926187","来自OPPO超视野全面屏R15","用户8859548477:转发微博","1610200817","2020-05-20 12:06:41","7307569261","0","J1NdqzCKC"
"J1A8t6EcX-731602858724","来自iPhone客户端","·缪缪:转发微博","1610200817","2020-05-13 11:16:13","7316028587","0","J1A8t6EcX"
"J1A8t6EcX-520462591066","来自iPhone客户端","三碗不过饱:转发微博","1610200817","2020-05-13 11:02:52","5204625910","0","J1A8t6EcX"
"J1NdqzCKC-et2008112435","来自iPhone客户端","丸子酱是Mrs-Gao://@小动物保护-拯救国犬://@一名普通手机用户: 官办打狗队//@将动保进行到底:它是一只狗，但它也是他的家人。人性化管理在哪里体现[怒][怒]这只浑身全黑的狗，被抓从头到尾没有反抗和叫过，为何就一定要它死？大家一起呼吁人性化执法将狗狗还给主人，大家电话绍兴市越城区综合行政执法局0575-85220160@","1610200817","2020-05-18 01:37:15","et20081124","0","J1NdqzCKC"
"J1NdqzCKC-650706809552","来自vivo智能手机","用户6507068095:@一名普通手机用户: 官办打狗队//@将动保进行到底:它是一只狗，但它也是他的家人。人性化管理在哪里体现[怒][怒]这只浑身全黑的狗，被抓从头到尾没有反抗和叫过，为何就一定要它死？大家一起呼吁人性化执法将狗狗还给主人，大家电话绍兴市越城区综合行政执法局0575-85220160@曹菡艾 @动物救助天使","1610200817","2020-05-17 19:50:45","6507068095","0","J1NdqzCKC"
"J1A8t6EcX-612644116365","来自小米10","芭妮_zyl://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200817","2020-05-13 10:52:59","6126441163","0","J1A8t6EcX"
"J1A8t6EcX-699975981329","来自HUAWEI P10 Plus","占卜女巫伊伊://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200817","2020-05-13 09:26:56","6999759813","0","J1A8t6EcX"
"J1A8t6EcX-561740897179","来自iPhone客户端","超级爱发脾气的我://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200817","2020-05-13 09:24:07","5617408971","0","J1A8t6EcX"
"J1A8t6EcX-743589646586","来自iPhone客户端","俞小花1920:绍兴城管人民的税收养着你，你的行为和日本鬼子有什么不同？知不知道什么叫文明之法。","1610200817","2020-05-13 08:40:59","7435896465","0","J1A8t6EcX"
"J1A8t6EcX-712918307219","来自vivo智能手机客户端","阳光灿烂的夏日午后://@阳光灿烂的夏日午后://@阳光灿烂的夏日午后://@索已-反对虐杀动物:[怒][怒][怒]//@愿全天下播撒爱的种子: 唉……真的无语😓","1610200817","2020-05-13 08:35:38","7129183072","0","J1A8t6EcX"
"J1A8t6EcX-177740117797","来自微博 weibo.com","大蒙在练弹舌音:@人民日报 //@将动保进行到底: 绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200817","2020-05-13 08:19:30","1777401177","0","J1A8t6EcX"
"J1A8t6EcX-coldman11781","来自iPhone客户端","长耳酷狗://@HQTV赵海钦:[怒]堂堂七尺男儿，哭得撕心裂肺，对于他来说，这只狗就是他的家人伙伴啊，[伤心]这帮人如何能够明白","1610200817","2020-05-13 07:43:07","coldman117","0","J1A8t6EcX"
"J1A8t6EcX-646153090541","来自Android","rvbhdxhnvd://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200817","2020-05-13 07:13:39","6461530905","2","J1A8t6EcX"
"J1A8t6EcX-217272342248","来自HUAWEI P20 Pro","lml1966://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200818","2020-05-13 06:51:26","2172723422","0","J1A8t6EcX"
"J1A8t6EcX-600477806676","来自iPhone X","0一支穿云箭0://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200818","2020-05-13 06:46:27","6004778066","0","J1A8t6EcX"
"J1A8t6EcX-712918307247","来自vivo智能手机客户端","阳光灿烂的夏日午后://@阳光灿烂的夏日午后://@阳光灿烂的夏日午后://@索已-反对虐杀动物:[怒][怒][怒]//@愿全天下播撒爱的种子: 唉……真的无语😓","1610200818","2020-05-13 06:32:24","7129183072","0","J1A8t6EcX"
"J1A8t6EcX-usagimaakun39","来自iPhone客户端","远离的梦想://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200818","2020-05-13 05:10:04","usagimaakun","0","J1A8t6EcX"
"J1A8t6EcX-runyidaoming1","来自iPhone客户端","润一道明://@嗨cc麻麻:说狗是农民工从农村带来城里想洗澡的，一直牵着绳！自己都舍不得吃喝，很爱狗的。然后就被他们盯上了，理由是二级城市不能有大型犬，强行带走！可是狗狗本来就是在农村的！！@绍兴新闻网 @绍兴市城管执法局","1610200818","2020-05-13 03:45:44","runyidaoming","0","J1A8t6EcX"
"J1A8t6EcX-630219517261","来自Redmi K20 Pro 真旗舰","三余是候娘的://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200818","2020-05-13 03:44:24","6302195172","0","J1A8t6EcX"
"J1A8t6EcX-emollylin90","来自iPhone客户端","Haaaaankk:这是在做什么？？？？？？","1610200818","2020-05-13 02:47:42","emollylin","0","J1A8t6EcX"
"J1y84t8kL-nick6050","来自iPhone 8 Plus","<span class=""kt"">[热门]尼克安闲:[疑问][汗]","1610200818","2020-05-12 11:33:14","nick60","0","J1y84t8kL"
"J1A8t6EcX-141734726537","来自iPhone客户端","老北京坚持动保热爱生活的刘姐://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200818","2020-05-13 01:52:04","1417347265","0","J1A8t6EcX"
"J1A8t6EcX-2349638656","来自iPhone客户端","凯桑桑:@绍兴公安 欺负一个农民算什么本事，管好你们的城管。把狗还回去！这些土匪执法人员太让人失望了！","1610200818","2020-05-13 01:17:08","234963865","0","J1A8t6EcX"
"J1y84t8kL-xcoolio45","来自HUAWEI Mate 20 Pro","Xcoolio://@航天爱好者网:大家好，又到了本周的“奇文共赏”环节，大家围观的时候请注意排好队形。[笑而不语]另外还有一个更火的，我截了个图，要围观的请自行搜索。[笑cry] http://t.cn/A6A3ddEG","1610200818","2020-06-06 20:34:49","xcoolio","0","J1y84t8kL"
"J1y84t8kL-268670278142","来自HUAWEI Mate 10 Pro","地獄恶魔黃金舵手戰鬥鵝:可能它令堂Gh盒掉下水道了吧？//@谦谦君子约翰逊:回复@藏圣阁主人:也不知道开心个什么劲儿//@藏圣阁主人:回复@海边地Jacky:升天成功，回收失败也！还好成功鸟一半，不然又不知道该嗨成啥样鸟矣！[哈哈][哈哈][哈哈][抓狂][抓狂][抓狂][二哈][二哈][二哈]","1610200818","2020-06-06 20:20:30","2686702781","3","J1y84t8kL"
"J1A8t6EcX-227381466151","来自iPhone客户端","你说吃不吃火锅://@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴联通新闻台","1610200818","2020-05-13 00:49:07","2273814661","0","J1A8t6EcX"
"J1A8t6EcX-734736070356","来自荣耀V9 play 颜值之选","风卷残云987://@咕噜阿福:@龙年盼盼@将动保进行到底:绍兴城管公然欺压老百姓。无权无势的人就不能养狗？牵绳养狗有错吗？即便你查狗证或者其他执行公务，暴力执法就是犯罪[怒][怒]，请大家电话0575-12345 向市政府投诉这种暴力执法，将犬归还主人，严惩暴力执法的工作人员[怒]@绍兴市城管执法局 @绍兴新闻网 @绍兴","1610200818","2020-05-13 00:25:56","7347360703","0","J1A8t6EcX"
"J1A8t6EcX-739175101121","来自Android","用户7391751011:野蛮行为！","1610200818","2020-05-12 23:43:48","7391751011","0","J1A8t6EcX"
